favorite_count,in_reply_to_status_id,in_reply_to_user_id,place,retweet_count,retweeted,tweet_id
2616,,,,916,False,678800283649069056
3491,,,,1182,False,678798276842360832
2839,,,,924,False,678774928607469569
3589,,,,1381,False,678767140346941444
1658,,,,481,False,678764513869611008
7225,,,,3335,False,678755239630127104
3796,,,,1702,False,678740035362037760
5666,,,,2460,False,678708137298427904
2899,,,,1491,False,678675843183484930
2073,,,,420,False,678643457146150913
4051,,,,1575,False,678446151570427904
5555,,,,2584,False,678424312106393600
4276,,,,1841,False,678410210315247616
80217,,,,32220,False,678399652199309312
1615,,,,419,False,678396796259975168
1893,,,,431,False,678389028614488064
2471,,,,923,False,678380236862578688
1748,,,,543,False,678341075375947776
1319,,,,259,False,678334497360859136
11562,,,,6150,False,678278586130948096
1610,,,,369,False,678255464182861824
1948,6.780211157180293e+17,4196983835.0,,388,False,678023323247357953
13863,,,,6410,False,678021115718029313
3455,,,,1703,False,677961670166224897
1365,,,,418,False,677918531514703872
4894,,,,2115,False,677895101218201600
3090,,,,986,False,677716515794329600
3420,,,,1457,False,677700003327029250
1242,,,,323,False,677698403548192770
2505,,,,852,False,677687604918272002
3360,,,,1518,False,677673981332312066
1962,,,,963,False,677662372920729601
1879,,,,807,False,677644091929329666
2151,,,,722,False,677573743309385728
1310,,,,468,False,677565715327688705
2460,,,,1167,False,677557565589463040
6998,,,,3709,False,677547928504967168
1079,,,,233,False,677530072887205888
3057,,,,1802,False,677335745548390400
1357,,,,287,False,677334615166730240
1098,,,,237,False,677331501395156992
3663,,,,1520,False,677328882937298944
1655,,,,533,False,677314812125323265
1245,,,,407,False,677301033169788928
2008,,,,714,False,677269281705472000
3572,,,,1654,False,677228873407442944
2770,,,,929,False,677187300187611136
2798,,,,1082,False,676975532580409345
2246,,,,816,False,676957860086095872
1318,,,,398,False,676949632774234114
2186,,,,868,False,676948236477857792
1738,,,,375,False,676946864479084545
2085,,,,760,False,676942428000112642
12795,,,,4951,False,676936541936185344
2992,,,,1813,False,676916996760600576
2262,,,,725,False,676897532954456065
2107,,,,715,False,676864501615042560
23173,,,,15737,False,676821958043033607
1821,,,,671,False,676819651066732545
1421,,,,426,False,676811746707918848
5033,,,,2037,False,676776431406465024
2914,,,,976,False,676617503762681856
1086,,,,199,False,676613908052996102
1889,,,,441,False,676606785097199616
1166,,,,384,False,676603393314578432
4600,,,,2170,False,676593408224403456
919,6.765883460978524e+17,4196983835.0,,126,False,676590572941893632
2330,,,,793,False,676588346097852417
1206,,,,280,False,676582956622721024
2596,,,,1120,False,676575501977128964
1882,,,,555,False,676533798876651520
1524,,,,534,False,676496375194980353
11666,,,,4693,False,676470639084101634
1727,,,,673,False,676440007570247681
1400,,,,347,False,676430933382295552
2084,,,,552,False,676263575653122048
1225,,,,289,False,676237365392908289
76053,,,,31148,False,676219687039057920
1746,,,,584,False,676215927814406144
2294,,,,1041,False,676191832485810177
1924,,,,661,False,676146341966438401
2167,,,,1165,False,676121918416756736
2825,,,,1166,False,676101918813499392
3028,,,,1432,False,676098748976615425
1319,,,,436,False,676089483918516224
1622,,,,569,False,675898130735476737
2133,,,,863,False,675891555769696257
2385,,,,960,False,675888385639251968
4184,,,,1403,False,675878199931371520
1636,6.75707330206548e+17,4196983835.0,,569,False,675870721063669760
2691,,,,1301,False,675853064436391936
937,6.758456573542154e+17,4196983835.0,,145,False,675849018447167488
2277,,,,879,False,675845657354215424
1517,,,,535,False,675822767435051008
1047,,,,234,False,675820929667219457
10274,,,,3404,False,675798442703122432
1629,,,,470,False,675781562965868544
1165,,,,345,False,675740360753160193
1892,,,,820,False,675710890956750848
1979,6.754971033223864e+17,4196983835.0,,687,False,675707330206547968
641,,,,97,False,675706639471788032
1819,,,,418,False,675534494439489536
1183,,,,383,False,675531475945709568
1039,,,,289,False,675522403582218240
1288,,,,463,False,675517828909424640
17140,,,,5828,False,675501075957489664
3145,,,,1295,False,675497103322386432
1298,,,,599,False,675489971617296384
1839,,,,980,False,675483430902214656
1521,,,,566,False,675432746517426176
1689,,,,516,False,675372240448454658
1045,,,,232,False,675362609739206656
32622,,,,16860,False,675354435921575936
3908,6.749998076819087e+17,4196983835.0,,2258,False,675349384339542016
2764,,,,1288,False,675334060156301312
3598,,,,1599,False,675166823650848770
6265,,,,2585,False,675153376133427200
3714,,,,1680,False,675149409102012420
939,,,,235,False,675147105808306176
1186,,,,306,False,675146535592706048
2129,,,,905,False,675145476954566656
1290,,,,492,False,675135153782571009
1946,,,,784,False,675113801096802304
962,,,,253,False,675111688094527488
2787,,,,1133,False,675109292475830276
1058,,,,325,False,675047298674663426
2706,,,,1183,False,675015141583413248
982,,,,224,False,675006312288268288
1554,,,,468,False,675003128568291329
2241,6.747933991411466e+17,4196983835.0,,1098,False,674999807681908736
857,,,,353,False,674805413498527744
3014,,,,859,False,674800520222154752
2502,6.717299066283418e+17,4196983835.0,,1081,False,674793399141146624
1097,,,,249,False,674790488185167872
815,,,,207,False,674788554665512960
1996,,,,1198,False,674781762103414784
1111,,,,471,False,674774481756377088
1820,,,,787,False,674767892831932416
785,,,,237,False,674764817387900928
1359,6.747522332008202e+17,4196983835.0,,447,False,674754018082705410
1452,,,,464,False,674752233200820224
1392,,,,550,False,674743008475090944
486,6.747399531344036e+17,4196983835.0,,50,False,674742531037511680
1099,,,,384,False,674739953134403584
641,,,,92,False,674737130913071104
1142,,,,466,False,674690135443775488
1594,,,,644,False,674670581682434048
914,,,,253,False,674664755118911488
1433,,,,493,False,674646392044941312
1018,,,,266,False,674644256330530816
1675,,,,578,False,674638615994089473
1495,,,,574,False,674632714662858753
938,6.744688808997888e+17,4196983835.0,,96,False,674606911342424069
6198,,,,2027,False,674468880899788800
1056,,,,353,False,674447403907457024
1107,,,,393,False,674436901579923456
1429,,,,534,False,674422304705744896
678,,,,140,False,674416750885273600
1194,,,,462,False,674410619106390016
1502,,,,569,False,674394782723014656
842,,,,314,False,674372068062928900
557,6.658146967007232e+17,16374678.0,,72,False,674330906434379776
1406,,,,515,False,674318007229923329
11269,,,,6902,False,674307341513269249
14648,,,,5836,False,674291837063053312
1562,,,,730,False,674271431610523648
901,,,,225,False,674269164442398721
1639,,,,846,False,674265582246694913
1296,,,,452,False,674262580978937856
1454,,,,550,False,674255168825880576
752,,,,167,False,674082852460433408
979,,,,287,False,674075285688614912
6325,,,,2188,False,674063288070742018
3301,,,,1288,False,674053186244734976
1437,,,,485,False,674051556661161984
1407,,,,637,False,674045139690631169
718,,,,128,False,674042553264685056
1094,,,,410,False,674038233588723717
842,,,,209,False,674036086168010753
1770,,,,1206,False,674024893172875264
1122,,,,300,False,674019345211760640
1553,,,,632,False,674014384960745472
1190,,,,347,False,674008982932058114
1932,,,,947,False,673956914389192708
1160,,,,368,False,673919437611909120
3172,,,,1619,False,673906403526995968
926,,,,251,False,673887867907739649
3057,6.737158618537206e+17,4196983835.0,,738,False,673716320723169284
3513,,,,2048,False,673715861853720576
1029,,,,297,False,673711475735838725
842,,,,273,False,673709992831262724
1072,,,,284,False,673708611235921920
1091,,,,386,False,673707060090052608
1243,,,,400,False,673705679337693185
1426,,,,560,False,673700254269775872
3764,,,,1926,False,673697980713705472
1718,,,,647,False,673689733134946305
1251,,,,489,False,673688752737402881
1422,,,,433,False,673686845050527744
1361,,,,463,False,673680198160809984
1243,,,,362,False,673662677122719744
712,,,,237,False,673656262056419329
1091,,,,355,False,673636718965334016
1588,,,,719,False,673612854080196609
1177,,,,357,False,673583129559498752
827,,,,269,False,673580926094458881
1374,,,,555,False,673576835670777856
1010,,,,305,False,673363615379013632
1434,,,,663,False,673359818736984064
1477,,,,568,False,673355879178194945
1643,,,,531,False,673352124999274496
739,,,,211,False,673350198937153538
2481,,,,1247,False,673345638550134785
960,,,,269,False,673343217010679808
1258,,,,573,False,673342308415348736
13340,,,,7811,False,673320132811366400
866,,,,254,False,673317986296586240
7441,,,,3133,False,673295268553605120
1053,,,,363,False,673270968295534593
1408,,,,721,False,673240798075449344
2217,,,,832,False,673213039743795200
1670,,,,622,False,673148804208660480
1948,,,,715,False,672997845381865473
940,,,,288,False,672995267319328768
975,,,,292,False,672988786805112832
1244,,,,539,False,672984142909456390
1803,,,,989,False,672980819271634944
1656,,,,898,False,672975131468300288
934,,,,353,False,672970152493887488
1302,,,,539,False,672968025906282496
1402,,,,631,False,672964561327235073
1346,,,,496,False,672902681409806336
895,,,,423,False,672898206762672129
1524,,,,829,False,672884426393653248
1015,,,,359,False,672877615439593473
1300,,,,557,False,672834301050937345
1238,,,,488,False,672828477930868736
962,,,,317,False,672640509974827008
1280,,,,484,False,672622327801233409
1206,,,,572,False,672614745925664768
1100,,,,385,False,672609152938721280
1098,,,,396,False,672604026190569472
1318,,,,603,False,672594978741354496
937,,,,332,False,672591762242805761
712,,,,179,False,672591271085670400
1018,,,,359,False,672538107540070400
628,,,,167,False,672523490734551040
1099,,,,434,False,672488522314567680
1120,,,,590,False,672482722825261057
710,,,,124,False,672481316919734272
1416,,,,692,False,672475084225949696
1338,,,,529,False,672466075045466113
6389,,,,3320,False,672272411274932228
1481,,,,609,False,672267570918129665
1124,,,,332,False,672264251789176834
2780,,,,1522,False,672256522047614977
1413,,,,729,False,672254177670729728
1705,,,,597,False,672248013293752320
674,,,,155,False,672245253877968896
881,,,,318,False,672239279297454080
1805,,,,989,False,672231046314901505
774,,,,209,False,672222792075620352
2232,,,,1136,False,672205392827572224
1003,,,,364,False,672169685991993344
862,,,,353,False,672160042234327040
1722,,,,686,False,672139350159835138
2365,,,,1126,False,672125275208069120
990,,,,366,False,672095186491711488
930,,,,357,False,672082170312290304
1276,,,,510,False,672068090318987265
8397,,,,4097,False,671896809300709376
1315,,,,564,False,671891728106971137
3420,,,,1359,False,671882082306625538
1396,,,,662,False,671879137494245376
1232,,,,546,False,671874878652489728
1102,,,,485,False,671866342182637568
894,,,,434,False,671855973984772097
6982,,,,3436,False,671789708968640512
1181,,,,498,False,671768281401958400
1653,,,,901,False,671763349865160704
1338,,,,755,False,671744970634719232
738,,,,233,False,671743150407421952
1426,,,,743,False,671735591348891648
8391,6.715610021362811e+17,4196983835.0,,4286,False,671729906628341761
12653,,,,7113,False,671561002136281088
901,6.715448741650022e+17,4196983835.0,,206,False,671550332464455680
1332,,,,584,False,671547767500775424
1950,,,,1032,False,671544874165002241
1080,,,,556,False,671542985629241344
919,,,,389,False,671538301157904385
1156,,,,398,False,671536543010570240
1011,,,,568,False,671533943490011136
834,,,,258,False,671528761649688577
1383,,,,522,False,671520732782923777
939,,,,289,False,671518598289059840
1588,,,,700,False,671511350426865664
6910,,,,3505,False,671504605491109889
901,,,,440,False,671497587707535361
999,,,,464,False,671488513339211776
572,,,,195,False,671486386088865792
754,,,,228,False,671485057807351808
1426,,,,733,False,671390180817915904
1089,,,,291,False,671362598324076544
395,,,,147,False,671357843010908160
477,,,,114,False,671355857343524864
945,,,,421,False,671347597085433856
727,,,,207,False,671186162933985280
1105,,,,339,False,671182547775299584
862,,,,347,False,671166507850801152
1642,,,,1081,False,671163268581498880
366,,,,81,False,671159727754231808
702,,,,216,False,671154572044468225
662,,,,152,False,671151324042559489
657,,,,216,False,671147085991960577
1138,,,,647,False,671141549288370177
906,,,,396,False,671138694582165504
737,,,,190,False,671134062904504320
3450,,,,2484,False,671122204919246848
1355,,,,766,False,671115716440031232
1124,,,,433,False,671109016219725825
1092,,,,290,False,670995969505435648
24279,,,,8540,False,670842764863651840
580,,,,193,False,670840546554966016
1090,,,,681,False,670838202509447168
435,,,,120,False,670833812859932673
721,,,,212,False,670832455012716544
5459,,,,3983,False,670826280409919488
762,,,,186,False,670823764196741120
599,,,,93,False,670822709593571328
3134,,,,1515,False,670815497391357952
1111,,,,268,False,670811965569282048
1145,,,,486,False,670807719151067136
1930,,,,940,False,670804601705242624
338,,,,87,False,670803562457407488
729,,,,234,False,670797304698376195
818,,,,272,False,670792680469889025
653,,,,238,False,670789397210615808
596,,,,199,False,670786190031921152
812,,,,382,False,670783437142401025
1541,,,,757,False,670782429121134593
776,,,,286,False,670780561024270336
324,,,,72,False,670778058496974848
1057,,,,414,False,670764103623966721
433,,,,109,False,670755717859713024
946,,,,503,False,670733412878163972
815,,,,353,False,670727704916926465
1186,,,,485,False,670717338665226240
764,,,,367,False,670704688707301377
586,,,,241,False,670691627984359425
741,,,,276,False,670679630144274432
243,,,,41,False,670676092097810432
10548,,,,4935,False,670668383499735048
1487,,,,729,False,670474236058800128
349,,,,85,False,670468609693655041
956,,,,539,False,670465786746662913
540,,,,202,False,670452855871037440
1180,,,,643,False,670449342516494336
6629,,,,1950,False,670444955656130560
633,,,,195,False,670442337873600512
1036,,,,507,False,670435821946826752
1377,,,,634,False,670434127938719744
324,,,,111,False,670433248821026816
1362,,,,612,False,670428280563085312
517,,,,158,False,670427002554466305
1285,,,,621,False,670421925039075328
622,,,,309,False,670420569653809152
562,,,,314,False,670417414769758208
2000,,,,876,False,670411370698022913
552,,,,220,False,670408998013820928
423,,,,152,False,670403879788544000
551,,,,202,False,670385711116361728
740,,,,267,False,670374371102445568
324,,,,65,False,670361874861563904
418,,,,107,False,670338931251150849
3828,,,,1205,False,670319130621435904
426,,,,130,False,670303360680108032
695,,,,280,False,670290420111441920
1011,,,,329,False,670093938074779648
690,,,,246,False,670086499208155136
2199,,,,1209,False,670079681849372674
1558,,,,771,False,670073503555706880
615,,,,233,False,670069087419133954
751,,,,331,False,670061506722140161
661,,,,327,False,670055038660800512
640,,,,170,False,670046952931721218
748,,,,110,False,670040295598354432
583,,,,269,False,670037189829525505
329,,,,92,False,670003130994700288
320,,,,83,False,669993076832759809
442,,,,156,False,669972011175813120
301,,,,59,False,669970042633789440
496,,,,158,False,669942763794931712
367,,,,99,False,669926384437997569
230,,,,54,False,669923323644657664
803,,,,391,False,669753178989142016
262,,,,65,False,669749430875258880
508,6.693543826270495e+17,4196983835.0,,88,False,669684865554620416
384,,,,110,False,669683899023405056
347,,,,131,False,669682095984410625
657,,,,284,False,669680153564442624
795,,,,425,False,669661792646373376
3482,,,,1789,False,669625907762618368
939,,,,357,False,669603084620980224
507,,,,149,False,669597912108789760
1476,,,,914,False,669583744538451968
429,,,,137,False,669573570759163904
1572,,,,998,False,669571471778410496
230,,,,55,False,669567591774625800
378,,,,121,False,669564461267722241
360,,,,75,False,669393256313184256
1317,,,,717,False,669375718304980992
492,,,,177,False,669371483794317312
454,,,,149,False,669367896104181761
613,,,,222,False,669363888236994561
367,,,,121,False,669359674819481600
2664,,,,1259,False,669354382627049472
631,6.678064545737605e+17,4196983835.0,,259,False,669353438988365824
429,,,,180,False,669351434509529089
1006,,,,413,False,669328503091937280
569,,,,114,False,669327207240699904
494,,,,205,False,669324657376567296
1180,,,,401,False,669216679721873412
432,,,,161,False,669214165781868544
993,,,,467,False,669203728096960512
645,,,,307,False,669037058363662336
732,,,,370,False,669015743032369152
568,,,,243,False,669006782128353280
20587,,,,6257,False,669000397445533696
434,,,,225,False,668994913074286592
731,,,,338,False,668992363537309700
670,,,,325,False,668989615043424256
883,,,,461,False,668988183816871936
548,,,,165,False,668986018524233728
530,,,,301,False,668981893510119424
785,,,,342,False,668979806671884288
1283,,,,571,False,668975677807423489
145,6.689207171325829e+17,21435658.0,,22,False,668967877119254528
695,,,,235,False,668960084974809088
275,,,,71,False,668955713004314625
260,,,,58,False,668932921458302977
314,,,,100,False,668902994700836864
392,,,,148,False,668892474547511297
518,,,,297,False,668872652652679168
448,,,,164,False,668852170888998912
428,,,,134,False,668826086256599040
566,,,,263,False,668815180734689280
695,,,,367,False,668779399630725120
521,,,,216,False,668655139528511488
872,,,,519,False,668645506898350081
863,,,,521,False,668643542311546881
1058,,,,532,False,668641109086707712
1027,,,,481,False,668636665813057536
2763,,,,1594,False,668633411083464705
702,,,,309,False,668631377374486528
311,,,,110,False,668627278264475648
381,,,,129,False,668625577880875008
1403,,,,747,False,668623201287675904
196,,,,40,False,668620235289837568
606,,,,313,False,668614819948453888
1654,,,,1053,False,668587383441514497
240,,,,52,False,668567822092664832
503,,,,217,False,668544745690562560
446,,,,211,False,668542336805281792
249,,,,72,False,668537837512433665
451,,,,220,False,668528771708952576
318,,,,101,False,668507509523615744
403,,,,128,False,668496999348633600
417,,,,231,False,668484198282485761
450,,,,144,False,668480044826800133
871,,,,505,False,668466899341221888
612,,,,294,False,668297328638447616
237,,,,29,False,668291999406125056
493,,,,135,False,668286279830867968
809,,,,226,False,668274247790391296
545,,,,232,False,668268907921326080
1281,,,,595,False,668256321989451776
958,,,,472,False,668248472370458624
6087,,,,2787,False,668237644992782336
293,,,,102,False,668226093875376128
503,,,,192,False,668221241640230912
549,,,,190,False,668204964695683073
643,,,,193,False,668190681446379520
478,,,,189,False,668171859951755264
482,,,,302,False,668154635664932864
565,,,,277,False,668142349051129856
657,,,,234,False,668113020489474048
1231,,,,773,False,667937095915278337
293,,,,109,False,667924896115245057
202,,,,55,False,667915453470232577
480,,,,297,False,667911425562669056
834,,,,369,False,667902449697558528
1850,,,,1052,False,667886921285246976
803,,,,469,False,667885044254572545
384,,,,115,False,667878741721415682
616,,,,393,False,667873844930215936
2964,,,,1007,False,667866724293877760
235,,,,75,False,667861340749471744
288,,,,61,False,667832474953625600
1039,,,,481,False,667806454573760512
322,,,,95,False,667801013445750784
687,,,,323,False,667793409583771648
402,,,,241,False,667782464991965184
232,,,,55,False,667773195014021121
433,,,,210,False,667766675769573376
371,,,,146,False,667728196545200128
470,,,,313,False,667724302356258817
0,,,,34,False,667550904950915073
0,,,,32,False,667550882905632768
5670,,,,2215,False,667549055577362432
332,,,,121,False,667546741521195010
847,,,,511,False,667544320556335104
199,,,,64,False,667538891197542400
806,,,,511,False,667534815156183040
457,,,,233,False,667530908589760512
1653,,,,1082,False,667524857454854144
362,,,,188,False,667517642048163840
6653,,,,2069,False,667509364010450944
527,,,,216,False,667502640335572993
506,,,,262,False,667495797102141441
521,,,,221,False,667491009379606528
250,,,,96,False,667470559035432960
186,,,,59,False,667455448082227200
302,,,,88,False,667453023279554560
762,,,,561,False,667443425659232256
441,,,,230,False,667437278097252352
299,,,,83,False,667435689202614272
454,,,,217,False,667405339315146752
190,,,,53,False,667393430834667520
355,,,,159,False,667369227918143488
478,,,,238,False,667211855547486208
602,,,,256,False,667200525029539841
376,,,,98,False,667192066997374976
728,,,,396,False,667188689915760640
14018,,,,5994,False,667182792070062081
185,,,,55,False,667177989038297088
597,,,,449,False,667176164155375616
237,,,,79,False,667174963120574464
216,,,,84,False,667171260800061440
2623,,,,1104,False,667165590075940865
250,,,,61,False,667160273090932737
46603,,,,16478,False,667152164079423490
4502,,,,2137,False,667138269671505920
322,,,,125,False,667119796878725120
327,,,,122,False,667090893657276420
389,,,,117,False,667073648344346624
82,6.670655355705508e+17,4196983835.0,,14,False,667070482143944705
161,,,,44,False,667065535570550784
211,,,,51,False,667062181243039745
180,,,,49,False,667044094246576128
437,,,,214,False,667012601033924608
236,,,,88,False,666996132027977728
2483,,,,949,False,666983947667116034
787,,,,538,False,666837028449972224
206,,,,77,False,666835007768551424
245,,,,92,False,666826780179869698
498,,,,242,False,666817836334096384
227,,,,88,False,666804364988780544
733,,,,471,False,666786068205871104
371,,,,183,False,666781792255496192
336,,,,167,False,666776908487630848
226,,,,64,False,666739327293083650
418,,,,211,False,666701168228331520
183,,,,46,False,666691418707132416
1088,,,,596,False,666649482315059201
224,,,,77,False,666644823164719104
502,,,,204,False,666454714377183233
98,,,,19,False,666447344410484738
118,,,,43,False,666437273139982337
159,,,,51,False,666435652385423360
303,,,,181,False,666430724426358785
157,,,,79,False,666428276349472768
305,,,,108,False,666421158376562688
116,,,,44,False,666418789513326592
422,,,,314,False,666411507551481857
100,,,,35,False,666407126856765440
160,,,,80,False,666396247373291520
176,,,,86,False,666373753744588802
742,,,,533,False,666362758909284353
208,,,,71,False,666353288456101888
280,,,,129,False,666345417576210432
184,,,,86,False,666337882303524864
475,,,,327,False,666293911632134144
140,,,,63,False,666287406224695296
163,,,,74,False,666273097616637952
97,,,,32,False,666268910803644416
13730,,,,6126,False,666104133288665088
73,,,,11,False,666102155909144576
143,,,,63,False,666099513787052032
155,,,,68,False,666094000022159362
105,,,,42,False,666082916733198337
305,,,,149,False,666073100786774016
137,,,,54,False,666071193221509120
454,,,,201,False,666063827256086533
107,,,,55,False,666058600524156928
274,,,,131,False,666057090499244032
415,,,,224,False,666055525042405380
1159,,,,800,False,666051853826850816
126,,,,55,False,666050758794694657
100,,,,41,False,666049248165822465
279,,,,135,False,666044226329800704
118,,,,43,False,666033412701032449
122,,,,45,False,666029285002620928
2475,,,,478,False,666020888022790149
